Temps,Marteau
0.0008399999999999935,0.0009126389824691
0.0008449999999999985,-4.08375447486516e-06
0.0008500000000000035,-0.0008475490454966
0.0008549999999999947,-0.0012897315334945
0.0008599999999999997,-0.0012226240716801
0.0008649999999999908,-0.0007752921471149
0.0008699999999999958,-0.0002091863177873
0.0008750000000000008,0.0002370253661023
0.0008799999999999919,0.0004608237362931
0.0008849999999999969,0.0005092231579557
0.0008900000000000019,0.0004995601202118
0.000894999999999993,0.0005108742097821
0.000899999999999998,0.000521785399308
0.000905000000000003,0.000434825860563
0.0009099999999999941,0.0001671544932721
0.0009149999999999991,-0.0002578125045847
0.0009200000000000041,-0.0006854361309193
0.0009249999999999953,-0.0008968869695189
0.0009300000000000003,-0.0007336182849639
0.0009349999999999914,-0.0002048861588862
0.0009399999999999964,0.0004905312278128
0.0009450000000000014,0.0010488927867414
0.0009499999999999925,0.0012104114029228
0.0009549999999999975,0.0008916214407372
0.0009600000000000025,0.000228127261395
0.0009649999999999936,-0.000495266107867
0.0009699999999999986,-0.0009872963733124
0.0009750000000000036,-0.0010872882539381
0.0009799999999999948,-0.0008247901899811
0.0009849999999999998,-0.0003770846549105
0.0009899999999999909,4.189952615731452e-05
0.0009949999999999959,0.0002925727497497
