date_format,epoch_format,zigduino-35:sound,zigduino-37:sound,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity,zigduino-35:light,zigduino-37:light
2018-10-11T12:00:00,1539259200000,46.00631047538915,5.021455616323096,22.731931277970382,24.077577033261566,0.0,0.0,42.267521780781955,40.76769041543655,723.3222549432057,1023.0
2018-10-11T13:00:00,1539262800000,46.64198569625579,5.100126209507783,22.809297433258557,24.41842694697783,0.0,0.0,42.84947471955668,40.781910130392866,744.9444678165755,1023.0
2018-10-11T14:00:00,1539266400000,46.416070677324356,5.32351703828355,22.807698317621252,24.63706370647785,0.0,0.002103491796381994,43.369120577377686,40.90492201513435,520.3538073201514,1023.0
2018-10-11T15:00:00,1539270000000,46.063973063973066,5.771464646464646,22.80547070262408,26.05454541135717,0.0,0.0,43.98787858751085,39.11170039032445,514.0639730639731,1023.0
2018-10-11T16:00:00,1539273600000,45.201935212452675,6.405973916701725,22.81657481564661,25.619899084550973,0.0,0.0,44.621708392896316,40.53041627440174,203.5633151030711,864.1859486748002
2018-10-11T17:00:00,1539277200000,44.54648716870004,5.33992427429533,22.877155610478923,24.366133369314205,0.0,0.0,45.03298263967062,43.36390436964472,2.9680269246949935,37.24905342869163
2018-10-11T18:00:00,1539280800000,44.4438367690366,5.032393773664283,22.90853982780177,24.093353282718233,0.0,0.0,44.914892829763424,43.76827984955514,2.677324358435002,2.8031131678586454
2018-10-11T19:00:00,1539284400000,44.300799326882625,5.001682793437106,23.030542817394625,23.791964401354246,0.0,0.0,44.32019352060333,44.01775344219537,2.6882625157761884,2.7925957088767355
2018-10-11T20:00:00,1539288000000,44.455616323096336,5.000420698359276,22.944846234704748,23.631931508745925,0.0,0.0,44.36264203705104,44.22347533146173,2.673958771560791,2.791333613798906
2018-10-11T21:00:00,1539291600000,44.175851914177535,5.0,23.053386825445976,23.59680171606918,0.0,0.0,43.997812578444425,44.19924315378722,2.6823727387463188,2.769781144781145
2018-10-11T22:00:00,1539295200000,44.38788388725284,5.0,22.981026431618492,23.478922931797925,0.0,0.0,43.98599092951331,44.36844830478898,2.6785864535128314,2.7745056794278504
2018-10-11T23:00:00,1539298800000,44.32575757575758,5.0,23.00757578647498,23.45536373380758,0.0,0.0,43.77710410802051,44.25528003851506,2.6687710437710437,2.7644089188052168
2018-10-12T00:00:00,1539302400000,44.01051745898191,5.0,23.019141848367155,23.354774372388096,0.0,0.0,43.64859072982538,44.12806022814156,2.676482961716449,2.764829617164493
2018-10-12T01:00:00,1539306000000,44.219183845183004,5.0,22.95683618368198,23.325577794878633,0.0,0.0,43.54354265892661,43.823222772183414,2.6680689945309215,2.7715607909129156
2018-10-12T02:00:00,1539309600000,44.228439209087085,5.0,23.015397618686546,23.302439296852405,0.0,0.0,43.332940987092286,43.62620954308933,2.6710138830458563,2.761464030290282
2018-10-12T03:00:00,1539313200000,44.18847286495583,5.0,22.900083758523095,23.303196556787807,0.0,0.0,43.373370668493905,43.343079608280114,2.6642827092974337,2.7644089188052168
2018-10-12T04:00:00,1539316800000,44.100546907867056,5.0,23.05860350500098,23.299999238665382,0.0,0.0,42.95856186798956,43.13895603704713,2.671855279764409,2.768195204038704
2018-10-12T05:00:00,1539320400000,44.8056373580143,5.0,22.63920908451682,23.264829390882493,0.0,0.0,43.657677561784425,42.99356312444845,29.690786705931846,241.12789230122002
2018-10-12T06:00:00,1539324000000,45.351851851851855,5.001262626262626,22.824663068308976,23.382070257206156,0.0,0.0,43.35404020046144,42.536616335011495,328.43265993265993,1016.7112794612794
