date_format,epoch_format,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:light,zigduino-37:light,zigduino-35:sound,zigduino-37:sound,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity
2019-06-17T13:30:00,1560778200000,24.61464690198802,25.08989933283642,706.9074074074074,1023.0,35.43434343434343,5.826599326599327,0.05303030303030303,0.0,46.98215517371592,42.27171727703878
2019-06-17T14:00:00,1560780000000,24.706728964918696,25.187879456414116,650.0622371740959,1023.0,35.80571909167367,6.084175084175084,0.05214465937762826,0.0,46.7349034109669,42.127777343647246
2019-06-17T14:30:00,1560781800000,24.800083468658755,25.274431923239845,494.08249158249157,1023.0,36.313973063973066,6.185870479394449,0.0664983164983165,0.0,46.63291256194966,42.07964624929468
2019-06-17T15:00:00,1560783600000,24.89318141070279,25.308332615027123,279.60185185185185,1023.0,41.725589225589225,5.963804713804714,0.027777777777777776,0.0,46.98409099129314,42.24604331764709
2019-06-17T15:30:00,1560785400000,24.97098390949785,25.351093708064017,234.0597140454163,1023.0,39.936080740117745,6.324915824915825,0.045416316232127836,0.0,47.04188390656416,42.59991593473287
2019-06-17T16:00:00,1560787200000,25.018350238350504,25.38612235785533,227.50084175084174,1023.0,40.658249158249156,6.460891505466779,0.03535353535353535,0.0,47.159090787071975,43.11900717797051
2019-06-17T16:30:00,1560789000000,25.09781182093251,25.64074127762406,205.94949494949495,1023.0,38.494949494949495,5.989057239057239,0.06565656565656566,0.0,47.10993211277406,42.99191911613901
2019-06-17T17:00:00,1560790800000,25.12136295244812,25.596970066879734,202.85534062237173,1023.0,40.659377628259044,6.224747474747475,0.05382674516400336,0.0,47.14541587797507,43.69292935458097
2019-06-17T17:30:00,1560792600000,25.18914213565865,26.464676503276905,213.5117845117845,1023.0,34.33754208754209,6.013456686291001,0.05134680134680135,0.0,47.24747469288733,42.24129527150532
2019-06-17T18:00:00,1560794400000,25.145370924914324,26.347895731428256,180.3341750841751,1023.0,32.84006734006734,6.007575757575758,0.0,0.0,47.225757560344654,42.71683499628446
2019-06-17T18:30:00,1560796200000,25.10033679991033,25.775441653393617,87.6619007569386,994.2253994953743,33.13961312026913,6.026913372582002,0.0,0.0,47.09831706849941,44.05542494611042
2019-06-17T19:00:00,1560798000000,25.100000381469727,25.452525071423462,16.395622895622896,541.0580808080808,32.52188552188552,5.999158249158249,0.0,0.0,46.986868887236625,44.924242051763564
2019-06-17T19:30:00,1560799800000,25.100000381469727,25.38669990449642,2.9461732548359967,93.08080808080808,32.27249789739277,5.973063973063973,0.0,0.0,46.97031163888583,45.26346831530433
2019-06-17T20:00:00,1560801600000,25.098148522553622,25.161648601920188,2.6986531986531985,3.627417998317914,32.485690235690235,5.888982338099243,0.0,0.0,46.993181922219016,45.93448261296278
2019-06-17T20:30:00,1560803400000,25.097980171743064,24.931228693888244,2.7306397306397305,2.8316498316498318,32.22727272727273,5.763468013468014,0.0,0.0,47.03324865090727,46.650420689823655
2019-06-17T21:00:00,1560805200000,25.093440221877938,24.914129193035667,2.7115222876366696,2.8519764507989906,32.94533221194281,5.647603027754416,0.0,0.0,47.155508479318065,46.656013161520484
2019-06-17T21:30:00,1560807000000,25.0858589133831,24.759427471995757,2.7138047138047137,2.8476430976430978,32.80723905723906,5.526936026936027,0.0,0.0,47.46936017174512,47.06649818163528
